0	26220.4
1	25020.6
2	25013.2
4	24463.1
9	24328.9
14	24301.6
28	21946.8
431	21715.5
835	21505.6
941	21483.2
1496	20732.2
13547	20655.9
20416	19926.5
33213	18582.6
158997	18161.9
